Date,Open,High,Low,Close,Volume,Adj Close
2014-08-26,49.215,50.06,48.93,50.03,4624500,42.84862
2014-08-25,48.63,49.26,48.295,49.26,4315400,42.18914
2014-08-22,48.915,48.915,47.50,47.915,5945300,41.03721
2014-08-21,48.40,48.995,48.005,48.97,4839600,41.94077
2014-08-20,48.34,48.50,47.715,48.35,3726800,41.40977
2014-08-19,48.035,48.33,47.86,48.25,3357900,41.32412
2014-08-18,47.99,48.105,47.455,47.81,4632000,40.94728
2014-08-15,48.105,48.395,47.145,47.33,6940300,40.53618
2014-08-14,47.965,48.13,47.40,47.885,4506300,41.01151
2014-08-13,48.00,48.29,47.76,48.055,3942200,41.15711
2014-08-12,48.66,48.665,47.575,47.80,5622000,40.93871
2014-08-11,48.755,49.01,48.21,48.89,4776700,41.87225
2014-08-08,47.825,48.785,47.80,48.33,6625100,41.39264
2014-08-07,48.845,49.095,48.29,48.29,6809000,41.35838
2014-08-06,48.12,48.96,47.83,48.695,6058200,41.70525
2014-08-05,48.84,48.98,48.465,48.56,5206400,41.58963
2014-08-04,48.03,48.61,47.855,48.47,6175900,41.51254
2014-08-01,48.59,48.75,47.74,48.03,9095300,41.1357
2014-07-31,49.975,49.985,48.09,48.09,11143200,41.18709
2014-07-30,50.91,51.39,49.425,49.645,9383800,42.51888
2014-07-29,51.75,52.36,51.44,52.22,4758600,44.72426
2014-07-28,51.29,51.82,51.08,51.78,3626900,44.34742
2014-07-25,51.87,51.88,50.86,51.10,4357300,43.76503
2014-07-24,51.62,51.99,51.10,51.92,3396200,44.46732
2014-07-23,51.32,51.79,50.93,51.41,3618500,44.03053
2014-07-22,50.28,51.41,50.20,51.35,4641800,43.97914
2014-07-21,50.34,50.51,49.76,49.79,3888600,42.64307
2014-07-18,49.51,50.26,49.47,50.25,4276100,43.03704
2014-07-17,50.46,50.61,49.68,49.73,4909800,42.59168
2014-07-16,50.16,51.22,50.16,50.89,4613700,43.58517
2014-07-15,50.90,51.06,50.06,50.06,4181400,42.87431
2014-07-14,50.78,51.18,50.68,51.11,2554100,43.77359
2014-07-11,50.75,51.02,50.60,50.77,3266500,43.4824
2014-07-10,51.45,51.52,50.34,50.59,3771500,43.32823
2014-07-09,51.35,51.70,51.22,51.54,3505500,44.14187
2014-07-08,52.17,52.58,51.42,51.42,3910500,44.03909
2014-07-07,52.85,52.95,51.97,52.03,3636700,44.56153
2014-07-04,52.88,53.50,52.80,53.08,2504700,45.46082
2014-07-03,52.93,53.35,52.56,53.06,4760000,45.44369
2014-07-02,53.09,53.65,52.80,53.00,3478300,45.3923
2014-07-01,52.78,53.47,52.74,53.29,3113800,45.64067
2014-06-30,52.50,52.98,52.21,52.78,4409000,45.20388
2014-06-27,52.92,53.50,52.67,52.72,3060600,45.15249
2014-06-26,53.47,53.57,52.27,52.93,4717400,45.33235
2014-06-25,54.01,54.32,53.42,53.47,4716800,45.79484
2014-06-24,54.43,54.71,54.37,54.52,4081500,46.69412
2014-06-23,53.66,54.54,53.62,54.23,4534200,46.44574
2014-06-20,53.43,54.17,53.36,53.95,10739300,46.20594
2014-06-19,53.00,53.82,52.91,53.68,7046300,45.97469
2014-06-18,52.60,52.94,52.40,52.85,4316400,45.26383
2014-06-17,52.60,52.63,52.00,52.47,4374300,44.93838
2014-06-16,52.50,52.98,52.42,52.42,3994900,44.89555
2014-06-13,52.56,53.05,52.46,52.86,5693400,45.2724
2014-06-12,51.72,52.59,51.72,52.39,5236600,44.86986
2014-06-11,52.00,52.10,51.46,51.72,3996300,44.29603
2014-06-10,52.00,52.05,51.68,51.92,3523300,44.46732
2014-06-09,51.64,52.04,51.63,52.04,2308200,44.5701
2014-06-06,51.60,52.09,51.33,51.93,4672600,44.47589
2014-06-05,50.63,51.58,50.35,51.43,5739700,44.04766
2014-06-04,51.10,51.20,50.43,50.58,3902800,43.31967
2014-06-03,51.55,51.62,51.10,51.26,2355200,43.90206
2014-06-02,51.49,51.58,51.15,51.47,3562300,44.08192
2014-05-30,51.97,52.17,51.48,51.48,4599800,43.56804
2014-05-29,51.74,52.05,51.61,51.72,2423300,43.77116
2014-05-28,52.03,52.38,51.54,51.80,3875300,43.83886
2014-05-27,52.33,52.38,51.91,52.18,4318000,44.16046
2014-05-26,52.40,52.65,52.22,52.65,1973700,44.55823
2014-05-23,52.06,52.38,51.97,52.29,2838500,44.25355
2014-05-22,52.03,52.21,51.78,52.05,2689700,44.05044
2014-05-21,51.45,52.30,51.42,52.13,4037000,44.11815
2014-05-20,52.09,52.28,51.35,51.44,3673700,43.53419
2014-05-19,51.83,52.37,51.50,52.15,4694000,44.13507
2014-05-16,51.25,52.01,51.19,52.01,5683900,44.01659
2014-05-15,51.77,52.04,51.09,51.09,5221200,43.23798
2014-05-14,51.95,52.04,51.73,51.91,4475100,43.93196
2014-05-13,52.11,52.20,51.74,51.77,4254300,43.81347
2014-05-12,52.27,52.38,52.04,52.36,3908200,44.3128
2014-05-09,52.65,52.73,52.00,52.26,5614400,44.22816
2014-05-08,51.73,53.08,51.51,53.08,8104400,44.92214
2014-05-07,50.75,51.79,50.72,51.70,6301200,43.75423
2014-05-06,51.30,51.56,50.59,50.72,4085700,42.92485
